acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,direction
-0.124074,0.514718,0.819169,0.019049,-0.024198,-0.004548,left
-0.12322,0.515572,0.818132,0.014759,-0.030204,-0.00429,left
-0.123891,0.517829,0.817888,0.023426,-0.024541,-0.003432,left
-0.122915,0.518439,0.816241,0.025742,-0.028746,-0.001802,left
-0.123403,0.519476,0.816668,0.027115,-0.022139,-0.001974,left
-0.123281,0.519537,0.816668,0.026515,-0.023168,-0.003175,left
-0.122915,0.435296,0.865285,0.022911,-0.022997,-0.002574,left
-0.12261,0.437248,0.864492,0.024884,-0.023855,-0.005921,left
-0.122305,0.437858,0.863577,0.025485,-0.022396,-0.006264,left
-0.122366,0.43859,0.862601,0.024455,-0.027373,-0.005148,left
-0.121817,0.438163,0.862601,0.022997,-0.043505,-0.005148,left
-0.121756,0.438956,0.862906,0.027716,-0.01536,-0.003947,left
-0.121634,0.440237,0.862357,0.015789,-0.015875,-0.008924,left
-0.118035,0.440664,0.860344,0.018277,-0.023855,-0.003861,left
-0.120292,0.442311,0.860832,0.025056,-0.017848,-0.001116,left
-0.119682,0.44286,0.859734,0.02497,-0.024455,-0.004805,left
-0.117242,0.369111,0.896517,0.021624,-0.02128,-0.003947,left
-0.114741,0.367281,0.896822,0.018706,-0.024198,-0.007036,left
-0.11651,0.368806,0.897249,0.030977,-0.028746,-0.008752,left
-0.115351,0.36966,0.895602,0.026772,-0.025313,-0.003089,left
-0.116937,0.370087,0.895968,0.02866,-0.024455,-0.00369,left
-0.118157,0.371307,0.894565,0.021109,-0.028059,-0.019135,left
-0.117852,0.369843,0.897371,0.025485,-0.03029,-0.002488,left
-0.121085,0.370758,0.897676,0.019135,-0.018706,-0.007551,left
-0.117364,0.369172,0.89731,0.012271,-0.016904,-0.008066,left
-0.118157,0.374357,0.894504,0.020508,-0.017076,-0.004977,left
-0.111264,0.352519,0.903166,0.029261,-0.03029,-0.005148,left
-0.111752,0.349408,0.905179,0.02437,-0.023254,-0.002231,left
-0.11163,0.349042,0.905057,0.02068,-0.02231,-0.003518,left
-0.109922,0.352763,0.903227,0.021023,-0.030719,-0.007723,left
-0.11407,0.35319,0.903715,0.014244,-0.027287,-0.011842,left
-0.112423,0.352275,0.904081,0.025657,-0.022568,-0.003518,left
-0.111508,0.349957,0.906033,0.018106,-0.013729,-0.003947,left
-0.111691,0.356972,0.902129,0.013472,-0.021452,-0.007465,left
-0.111264,0.353617,0.903959,0.00901,-0.012871,-0.005492,left
-0.110837,0.359839,0.900665,0.01004,-0.026858,-0.015531,left
-0.110532,0.508069,0.820816,0.077571,-0.066501,-0.000686,left
-0.107726,0.498919,0.828075,0.035181,-0.030805,-0.002488,left
-0.106079,0.495015,0.831857,0.021709,-0.010211,-0.003861,left
-0.115595,0.502762,0.824964,-0.010383,-0.00738,-0.005063,left
-0.105652,0.507703,0.823012,0.021195,-0.025485,-0.005921,left
-0.108824,0.507886,0.823073,0.009611,-0.01965,-0.005663,left
-0.105713,0.507459,0.823561,0.024627,-0.019221,-0.003861,left
-0.106811,0.507459,0.823561,0.033551,-0.020508,-0.005749,left
-0.105103,0.508252,0.822951,0.037412,-0.030805,-0.006693,left
-0.108763,0.507215,0.823683,0.007637,-0.015102,-0.006865,left
-0.101138,0.518378,0.817644,0.025056,-0.043676,-0.005063,left
-0.101748,0.519049,0.816851,0.028488,-0.024455,-0.003518,left
-0.102419,0.518744,0.817034,0.027973,-0.025828,-0.004805,left
-0.103395,0.518805,0.817461,0.029432,-0.023511,-0.004462,left
-0.103029,0.518988,0.8174,0.028488,-0.02334,-0.004376,left
-0.103273,0.518256,0.817888,0.02703,-0.024541,-0.002231,left
-0.103334,0.518012,0.817461,0.020594,-0.001287,-0.004634,left
-0.103029,0.518622,0.817095,0.020079,-0.019736,-0.002231,left
-0.102602,0.519354,0.816302,0.023597,-0.021538,-0.004376,left
-0.102297,0.520452,0.815997,0.025142,-0.020766,-0.00369,left
-0.0976,0.525515,0.814655,0.004119,-0.026944,-0.002059,left
-0.099247,0.531859,0.810629,-0.008838,-0.022825,-0.012185,left
-0.097661,0.536129,0.807213,0.007465,-0.017676,-0.006521,left
-0.097356,0.540826,0.802577,-0.080402,-0.02068,-0.003347,left
-0.097112,0.556625,0.793488,0.021366,-0.000086,-0.003861,left
-0.097722,0.558089,0.791719,0.027287,-0.043676,-0.004548,left
-0.097051,0.557357,0.791963,0.031492,-0.042904,-0.003604,left
-0.0976,0.557296,0.792207,0.024799,-0.000944,-0.005406,left
-0.096624,0.557967,0.791719,0.029261,-0.024455,-0.006865,left
-0.096563,0.557845,0.791536,0.022911,-0.022739,-0.004205,left
-0.083997,0.569618,0.784521,0.046508,-0.038185,-0.003089,left
-0.093513,0.569008,0.784704,0.022911,-0.026343,-0.005921,left
-0.090585,0.568703,0.784704,0.02437,-0.02231,-0.004805,left
-0.090463,0.569374,0.784582,0.02497,-0.025485,-0.005921,left
-0.08967,0.568764,0.785375,0.024799,-0.025399,-0.004548,left
-0.091073,0.569435,0.784826,0.018449,-0.024541,-0.005492,left
-0.09089,0.570411,0.784582,0.014931,-0.020251,-0.005749,left
-0.090158,0.571692,0.783606,0.024713,-0.024198,-0.005663,left
-0.089426,0.571814,0.783484,0.030634,-0.026,-0.00429,left
-0.090951,0.571997,0.782935,0.022997,-0.025056,-0.00635,left
-0.095038,0.631289,0.735111,0.028488,-0.025485,-0.008495,left
-0.094184,0.630679,0.736148,0.031234,-0.024799,-0.00798,left
-0.094733,0.629398,0.737551,0.021795,-0.026772,-0.006521,left
-0.094855,0.62952,0.737002,0.023511,-0.026,-0.00738,left
-0.09455,0.630252,0.735965,0.026257,-0.043676,-0.005492,left
-0.095099,0.631167,0.735172,0.022053,-0.024541,-0.005749,left
-0.094001,0.631716,0.734928,0.025571,-0.022396,-0.006693,left
-0.093147,0.631838,0.735233,0.035439,-0.027544,-0.005063,left
-0.094672,0.630435,0.736941,0.028231,-0.02437,-0.00635,left
-0.093635,0.630008,0.737612,0.017505,-0.020251,-0.004462,left
-0.087596,0.613538,0.75152,0.025828,-0.023426,-0.002231,left
-0.086193,0.612135,0.752679,0.013901,-0.023769,-0.00738,left
-0.086742,0.613294,0.752008,0.024198,-0.02231,-0.005406,left
-0.087291,0.61427,0.751276,0.018191,-0.025313,-0.008323,left
-0.085461,0.61488,0.75091,0.022911,-0.01965,-0.003947,left
-0.085583,0.614636,0.751276,0.030719,-0.024026,-0.002145,left
-0.086132,0.614209,0.751581,0.024799,-0.021881,-0.003432,left
-0.087169,0.614331,0.751215,0.021195,-0.025485,-0.004891,left
-0.085888,0.615856,0.750422,0.02703,-0.026944,-0.003947,left
-0.086071,0.615307,0.750971,0.025742,-0.01965,-0.004977,left
-0.104005,0.433161,0.86803,0.023511,-0.025142,-0.00266,left
-0.102358,0.436028,0.86864,0.030376,-0.016304,0.002832,left
-0.106811,0.440847,0.86132,0.021366,-0.042475,-0.018964,left
-0.108702,0.430111,0.874801,0.013987,-0.003947,0.012614,left
-0.103822,0.440176,0.86376,0.040244,-0.04831,-0.00532,left
-0.111264,0.429196,0.868823,-0.014416,-0.019908,-0.012185,left
-0.105591,0.440176,0.865285,0.019736,-0.00695,-0.001545,left
-0.110288,0.446703,0.861442,0.011241,-0.019307,-0.009868,left
-0.107787,0.445361,0.862601,0.005234,-0.011327,-0.014931,left
-0.1037,0.449265,0.854732,0.064528,-0.070449,0.003776,left
-0.121268,0.338733,0.912377,0.029432,-0.017591,-0.005063,left
-0.121024,0.33672,0.910852,0.014845,-0.020251,-0.007208,left
