acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,direction
-0.596214,-0.016958,0.790377,0.052257,-0.057234,0.005234,down
-0.598715,-0.021167,0.787571,0.042046,-0.035353,-0.021452,down
-0.602741,-0.022875,0.786839,0.042475,-0.059036,0.043076,down
-0.604571,-0.029097,0.781715,0.038785,-0.055604,-0.003432,down
-0.610061,-0.031415,0.77775,0.045736,-0.053459,-0.000772,down
-0.613904,-0.034648,0.772809,0.019564,-0.028488,-0.014931,down
-0.620492,-0.033428,0.771711,0.020251,-0.015703,-0.016046,down
-0.62281,-0.031354,0.772748,0.027201,-0.043162,0.004033,down
-0.621468,-0.029585,0.771711,0.018706,-0.02703,-0.01004,down
-0.620919,-0.02928,0.770369,0.018792,-0.02866,-0.007465,down
-0.820389,-0.021899,0.562359,0.029861,-0.03132,-0.002832,down
-0.820999,-0.022692,0.561871,0.025571,-0.02763,-0.006007,down
-0.821365,-0.022509,0.562054,0.029947,-0.033637,-0.007208,down
-0.82167,-0.022936,0.561627,0.030033,-0.026171,-0.001802,down
-0.820816,-0.023424,0.561505,0.02231,-0.027888,-0.007208,down
-0.822219,-0.023119,0.5612,0.026515,-0.03132,-0.001888,down
-0.824537,-0.022082,0.560651,0.02763,-0.021023,0.005921,down
-0.823683,-0.022753,0.55998,0.017762,-0.015102,0.021795,down
-0.824049,-0.021655,0.560773,0.026429,-0.025485,-0.003947,down
-0.823256,-0.021045,0.5612,0.026686,-0.030204,-0.002574,down
-0.926224,-0.011773,0.378932,0.031406,-0.019993,0.002488,down
-0.92537,-0.013115,0.378932,0.016561,-0.017162,0.004119,down
-0.921588,-0.014457,0.379969,0.0133,-0.023168,-0.009181,down
-0.924638,-0.013664,0.378322,0.015016,-0.018363,-0.001201,down
-0.924638,-0.013237,0.379237,0.039472,-0.027459,0.000772,down
-0.922564,-0.015372,0.379786,0.039386,-0.026257,-0.005234,down
-0.922015,-0.014762,0.379847,0.019135,-0.03029,-0.009096,down
-0.923052,-0.014152,0.380274,0.024112,-0.030204,-0.001459,down
