acc_x,acc_y,acc_z,gy_x,gy_y,gy_z,pitch,roll,yaw,direction
-1.25,-0.3698,0.8461,2.0618,-2.2743,0.0689,124.4962,34.611,10.5138,uppercut
-1.6903,0.8435,0.6853,-1.8804,-0.1204,0.0454,125.477,38.7472,17.2016,uppercut
-0.9387,0.4788,0.7245,-1.2427,3.4021,-2.0963,111.5327,62.1125,3.373,uppercut
-0.7916,-0.5823,0.3124,0.5551,0.4147,1.137,123.1376,70.2607,8.0991,uppercut
0.2066,0.2209,0.6234,-0.4082,-0.3758,0.1783,134.2908,59.5352,14.9496,uppercut
0.0972,0.032,0.4447,-1.8975,0.3899,0.1502,131.8111,59.4482,3.0297,uppercut
-1.3973,-0.1862,0.2106,0.5343,-2.3434,-0.4277,116.7639,44.1175,4.0762,uppercut
-1.2073,0.1758,0.639,0.9885,-2.151,-0.0004,118.0187,23.6605,8.8158,uppercut
-1.3783,0.1695,1.4451,0.0994,2.5573,-0.0933,124.0669,32.788,15.6625,uppercut
-0.7864,0.2127,0.5907,-0.6596,1.8985,-0.2921,123.8063,50.1703,15.564,uppercut
-0.292,-0.0649,0.2369,-1.4739,-0.4604,0.9431,131.1869,48.0423,10.3957,uppercut
0.0546,-0.0584,0.3314,0.0585,0.5292,-0.5215,127.9332,46.4522,3.8986,uppercut
-0.3066,0.1306,0.2698,-0.0374,-0.975,-0.6528,120.4743,43.8145,2.5595,uppercut
-1.0599,-0.35,0.8583,0.4332,-2.4555,0.801,121.0782,18.7359,11.9065,uppercut
-1.0251,0.3608,0.9996,-1.4427,-0.695,1.0759,119.7205,5.543,16.9513,uppercut
-1.6168,-0.448,1.5441,0.8508,2.644,-0.1736,123.7144,25.5139,19.9706,uppercut
-1.1616,-0.5551,0.5434,3.3849,1.3563,0.2036,136.3375,46.9254,34.9069,uppercut
0.0145,-0.3435,0.2383,-0.1233,-0.2185,0.9272,150.3594,47.6051,27.9792,uppercut
0.065,-0.0335,0.213,0.1477,0.3276,-0.9054,144.7268,46.6209,24.0806,uppercut
-0.4021,-0.2955,0.4267,1.7716,-1.2918,-0.8746,130.9405,42.9215,9.5753,uppercut
-1.0083,-0.0893,0.9341,0.0353,-2.6057,0.1975,135.3218,17.0371,8.7974,uppercut
-1.6054,-0.0514,1.6052,-1.1413,2.1526,-0.3553,137.9894,22.1328,3.339,uppercut
-1.1367,-0.0827,0.6526,0.3138,2.8252,-0.4705,142.804,45.9973,12.2553,uppercut
-0.642,0.032,0.3209,0.3321,0.0656,0.4226,148.9733,52.3441,28.6798,uppercut
-0.1234,0.0923,0.079,-0.4773,-0.5019,-0.2597,146.9507,46.3313,33.0456,uppercut
0.0987,-0.1339,0.3453,-0.0365,-0.2197,-0.0355,142.9456,42.1969,26.5055,uppercut
-0.7356,-0.1269,0.5188,0.6018,-3.2468,0.3805,131.8629,21.0329,26.5207,uppercut
-1.6997,-0.3334,1.8947,0.4946,-1.2362,-0.9922,117.6453,7.7449,7.5874,uppercut
-0.8607,-0.013,0.8849,0.1251,2.7665,0.4324,125.1966,26.1667,17.7667,uppercut
-0.5939,0.0325,0.7291,-0.4311,1.6844,0.2235,134.3933,40.5268,20.3159,uppercut
0.0701,0.3365,0.3733,-0.4308,0.0885,0.6572,141.4553,36.8331,28.9735,uppercut
-0.1316,0.0736,0.1969,-0.5496,-0.0893,-0.5059,137.5635,37.6218,23.0196,uppercut
-0.1908,-0.0627,0.212,0.2512,-1.5755,-0.7231,127.7572,33.1656,21.9691,uppercut
-1.1046,0.0903,1.4546,0.8755,-3.6992,1.0735,120.4991,1.3019,21.1498,uppercut
-0.9557,-0.4234,1.7451,0.3636,1.8056,-0.2328,119.057,12.6287,11.5723,uppercut
-0.641,0.2282,0.9923,0.1443,2.4205,-0.3654,123.0062,34.7484,15.9738,uppercut
-0.7751,0.0583,0.6716,-0.3823,0.7171,0.5604,125.9214,40.5561,19.3939,uppercut
0.3421,0.1748,0.5749,-0.5154,0.1606,1.1059,138.0004,34.837,20.6326,uppercut
0.1176,0.0872,0.3373,-0.6712,0.1505,-0.8437,130.7875,36.385,15.1393,uppercut
-0.8464,0.0522,0.4352,0.5927,-1.4692,-0.6959,119.0246,35.5659,12.1481,uppercut
-1.6615,0.3346,0.7879,0.8382,-2.2508,0.4388,117.9948,13.2831,26.1557,uppercut
-1.8525,-0.2277,1.0179,0.2384,2.3777,1.2238,129.2372,31.6341,36.7567,uppercut
-0.9237,-0.2094,0.7474,0.9387,2.112,-0.9976,139.2497,51.2799,41.4285,uppercut
0.2776,0.7432,0.2388,-2.8624,0.4397,-0.2704,148.8031,51.4939,54.2709,uppercut
-0.2377,-0.3857,0.1389,-0.6385,0.2045,-0.7231,140.6249,57.5068,30.6924,uppercut
-0.3394,-0.0825,0.5625,0.9513,-1.2377,-0.0142,127.6221,46.4106,31.3623,uppercut
-1.4134,-0.1655,0.6495,1.1321,-1.9759,0.6013,121.793,31.0709,28.1042,uppercut
-1.715,-0.4697,1.171,-1.1364,1.6914,0.2018,126.2504,38.99,14.907,uppercut
-0.6235,0.2396,0.4199,-0.345,2.7592,-1.0459,133.8597,58.4677,29.785,uppercut
-0.5833,-0.3066,0.6987,1.4583,-1.213,1.0188,135.1837,43.5511,38.7561,uppercut
-0.0936,0.245,0.494,-0.4776,0.5729,-0.2316,133.7581,42.6413,34.2714,uppercut
-0.1654,-0.0232,0.3921,-0.681,0.214,0.2589,136.2761,44.0259,36.4103,uppercut
-1.3075,-0.0552,0.2223,1.7988,-3.1189,0.8716,127.1596,29.84,36.7276,uppercut
-2.0221,0.4834,1.4612,-3.5267,0.3368,-1.2719,110.9425,21.851,25.3047,uppercut
-1.2663,0.3139,0.552,-1.1327,3.0564,-0.33,126.6296,45.8652,34.5604,uppercut
-1.2157,-0.3131,0.1699,1.5157,-0.7105,0.4547,135.1405,51.5245,39.3437,uppercut
0.2873,0.177,0.5768,-1.4699,-0.1369,0.0118,131.1569,43.3437,27.0686,uppercut
0.1227,-0.1078,0.4613,0.0148,0.4568,0.2626,133.082,45.7153,21.7723,uppercut
-1.2522,-0.2721,0.3263,1.2594,-2.9558,-0.6064,118.0258,35.8815,15.0036,uppercut
-2.4432,0.1947,1.3852,-1.6593,-1.0105,-0.8046,113.4378,14.3264,23.5008,uppercut
-1.3922,-0.0408,0.7248,-0.3884,2.2861,0.5442,130.6887,29.5905,22.0689,uppercut
-1.7051,-0.3756,0.057,-0.0811,0.1899,0.6202,143.739,49.625,25.4993,uppercut
0.7329,-0.3768,0.5359,-0.1938,-1.1409,0.7839,143.2624,32.5852,20.649,uppercut
0.3421,0.1314,0.3168,0.8068,1.404,-1.472,141.2907,38.0593,29.1587,uppercut
-1.4494,-0.564,0.3697,2.5261,-2.9017,0.5341,128.3002,30.471,26.5718,uppercut
-2.9129,0.573,1.014,-2.6605,1.3133,-0.7176,116.1584,33.2988,11.5404,uppercut
-1.0577,-0.425,0.6105,0.6599,2.1489,0.0176,118.4366,58.5334,353.0526,uppercut
0.2856,0.033,-0.2757,-0.6031,-2.1729,0.9388,136.4334,45.292,9.7553,uppercut
0.3663,0.1515,0.4677,0.4571,0.9006,-0.8211,135.6273,42.7564,13.9543,uppercut
-1.1169,-0.2856,0.1891,1.8996,-1.8434,0.4556,126.6986,39.2643,11.8231,uppercut
-2.9618,-0.46,0.7559,-0.2897,0.3615,0.1505,119.3714,39.6567,15.3603,uppercut
-0.9799,0.4856,0.0412,-2.6544,2.4461,-1.2118,113.0867,62.0029,359.7285,uppercut
0.1901,-0.2468,0.1886,-0.8447,-2.6323,1.0655,123.2811,42.3283,0.3657,uppercut
0.6127,-0.0063,0.4506,0.1547,1.5784,-0.5856,124.4319,43.5684,10.6695,uppercut
-1.4023,0.0153,0.0914,1.5245,-3.1357,0.4021,118.5087,28.463,19.703,uppercut
-2.713,0.2566,1.4668,-2.0148,2.2134,-0.8914,111.0085,31.6117,18.1254,uppercut
-0.6993,-0.0323,0.5237,-0.6966,2.1392,0.3142,126.7347,44.9908,34.5871,uppercut
0.529,0.0255,0.386,-0.1327,-1.2362,1.0429,125.8522,22.8412,39.4359,uppercut
0.3227,0.15,0.213,-0.389,0.7323,-1.0765,123.4908,28.6408,41.2764,uppercut
-1.9098,0.7597,0.2705,-0.9085,-1.1632,0.1098,108.9529,17.6781,58.3062,uppercut
-2.2741,0.3681,0.5166,-2.0304,2.5341,-0.4082,120.8373,29.7543,64.8849,uppercut
-0.8185,-0.5659,-0.209,-0.2106,-0.8501,0.3673,126.214,37.9323,55.6121,uppercut
0.5874,-0.344,0.8476,0.7652,0.3176,0.5194,122.466,26.6337,45.0395,uppercut
-0.5598,0.05,0.1664,0.3746,-0.1895,-0.8153,125.7765,34.9425,47.504,uppercut
-2.0105,0.3715,0.6775,0.2338,-2.0948,-1.2903,121.3746,22.7066,17.2589,uppercut
-1.8241,0.1576,0.3385,-1.7983,2.3472,0.1517,125.8876,43.1276,25.4186,uppercut
-0.66,-0.9767,0.5347,3.041,-2.2459,1.1581,131.6965,37.3232,17.5378,uppercut
0.3709,-0.1763,0.4467,2.1171,0.5876,0.1202,133.9148,29.5986,24.5562,uppercut
-0.7738,-0.0347,0.1133,2.2548,-2.7392,-0.9582,121.6535,34.6234,31.9314,uppercut
-3.0531,-0.0309,0.9531,-0.1462,0.6404,0.0622,121.4568,31.831,29.7972,uppercut
-1.0424,0.8736,0.2386,-2.8541,1.8129,0.148,129.7987,40.5728,41.5228,uppercut
0.3251,-0.4137,0.4089,-0.962,-2.0923,1.5133,123.6747,26.8865,31.2616,uppercut
0.3966,-0.0123,0.0158,0.3856,0.0072,-0.3211,124.9654,30.8606,34.787,uppercut
-2.0065,-0.089,0.4218,1.0194,-1.5267,-0.2561,109.5785,20.7189,43.0459,uppercut
-1.7515,0.0862,0.4925,-1.6571,3.0533,-0.5765,124.389,36.9923,38.6133,uppercut
-0.5265,-0.4009,-0.3943,-1.1443,-1.9497,0.2116,120.1455,44.0178,20.7102,uppercut
0.5079,-0.2859,1.0111,1.8272,0.6508,0.3429,129.6947,35.5982,17.883,uppercut
-0.2587,0.0121,0.5946,0.4586,0.0127,-1.7023,131.7545,34.9154,13.0992,uppercut
-3.1573,-0.379,0.4014,-0.8279,-0.2817,-0.3346,130.1616,27.3472,15.9667,uppercut
