acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,direction
-0.07198,0.423035,0.864553,-0.602717,-0.120475,-0.069247,left
-0.080276,0.510692,0.801967,-0.571997,-0.088125,-0.013386,left
-0.088023,0.654591,0.712663,-0.668617,-0.045564,0.026858,left
-0.102785,0.732366,0.610305,-0.781798,-0.073795,0.030033,left
-0.046421,-0.230031,0.950868,0.077227,-0.062897,-0.028145,left
-0.049471,-0.25071,0.955687,-0.015617,-0.029175,-0.030376,left
-0.038918,-0.318908,0.968314,-0.937111,0.07594,-0.063755,left
-0.050935,-0.116937,1.000644,-0.943547,0.095075,-0.005578,left
-0.02745,0.137677,0.925797,-1.049177,-0.196158,0.001459,left
-0.072956,0.315797,0.920368,-1.016141,-0.08967,-0.038442,left
-0.090097,0.474214,0.842959,-0.933078,-0.061868,-0.041789,left
-0.086986,0.604205,0.701561,-1.097487,-0.131201,0.043591,left
-0.098393,0.78446,0.551501,-1.06651,-0.195128,0.067788,left
-0.117791,0.883951,0.382348,-0.664584,-0.188778,0.052086,left
-0.045384,-0.184952,0.973682,-0.488849,0.130257,-0.016647,left
0.011163,-0.109312,0.980758,-0.732201,-0.115069,-0.070277,left
-0.025925,0.029829,1.004304,-0.792868,-0.144329,-0.087095,left
-0.064233,0.159088,0.96746,-1.070114,-0.073967,-0.02703,left
-0.083753,0.397232,0.870348,-1.076807,-0.132574,-0.01433,left
-0.102541,0.565226,0.749446,-0.915831,-0.073967,0.051142,left
-0.105042,0.714798,0.616771,-0.713152,-0.111894,0.036726,left
-0.121207,0.802943,0.50935,-0.682604,-0.175306,0.008152,left
-0.130723,0.864309,0.400465,-0.242151,-0.164752,0.085379,left
-0.159271,0.885415,0.313662,-0.414539,-0.040072,0.041274,left
-0.026657,-0.147132,0.970693,-0.027287,-0.011241,-0.017247,left
-0.03416,-0.1525,0.976122,-0.157372,0.003776,-0.039729,left
-0.021838,-0.085888,0.979843,-0.240949,0.019049,-0.119016,left
0.0061,-0.029402,0.990091,-0.561357,-0.067788,-0.077571,left
-0.022936,0.057523,0.993263,-0.631291,-0.051914,-0.001373,left
-0.046543,0.189344,0.981917,-1.059988,-0.074138,-0.008495,left
-0.045567,0.3904,0.902617,-1.058015,-0.060237,0.001287,left
-0.048129,0.512888,0.756217,-1.191275,0.018449,0.115498,left
-0.053619,0.703086,0.602741,-1.060847,-0.040072,0.172474,left
-0.064965,0.841983,0.426878,-0.866834,-0.258025,0.081861,left
0.032513,-0.203801,0.959713,-0.017076,0.014158,-0.010297,left
0.03965,-0.191052,0.962519,0.016733,-0.01802,-0.016218,left
0.036234,-0.188551,0.967216,0.003947,-0.077914,-0.042561,left
0.027023,-0.261568,0.9638,-0.764379,0.154455,-0.016218,left
0.052887,-0.122915,0.99064,-0.950411,0.010983,0.045736,left
0.057035,0.089182,0.984906,-0.950154,-0.013558,0.122277,left
0.03294,0.255468,0.951905,-0.947151,-0.03132,0.020165,left
0.020496,0.428708,0.838872,-0.792095,-0.100052,0.021881,left
-0.0061,0.551501,0.740967,-0.652657,-0.184745,-0.007122,left
-0.026657,0.671793,0.623359,-0.687581,-0.190666,0.071307,left
-0.020252,-0.158783,0.983259,-0.03664,0.00369,-0.024026,left
-0.005002,-0.160064,0.990945,-0.520341,-0.035096,-0.116184,left
-0.007259,-0.085034,0.994422,-0.666129,-0.04299,-0.108805,left
0.00305,0.06222,0.994483,-1.059645,0.003432,0.013729,left
-0.024522,0.224724,0.936411,-1.125031,0.044706,0.087439,left
0.000854,0.459574,0.818681,-1.024464,-0.069161,0.060495,left
-0.018544,0.610549,0.714066,-1.050721,0.006436,0.100825,left
-0.031537,0.776652,0.53436,-0.858597,-0.013472,0.1179,left
-0.058255,0.882792,0.39833,-0.766439,-0.102455,0.073795,left
-0.079971,0.919453,0.275354,-0.637555,-0.023597,0.110607,left
0.019032,-0.172325,0.997533,-0.851989,-0.010898,-0.007208,left
-0.01952,-0.030317,0.98088,-1.032015,0.031577,0.125452,left
0.006527,0.177388,0.987956,-1.120998,-0.013901,0.108976,left
0.007991,0.352214,0.887184,-1.118424,-0.050627,0.072336,left
-0.016836,0.536922,0.740784,-1.098774,-0.091214,0.147762,left
-0.047031,0.740235,0.574071,-0.971949,-0.152824,0.086409,left
-0.084119,0.855281,0.432978,-0.588473,-0.179082,0.058092,left
-0.101626,0.892613,0.311588,-0.586242,-0.162006,0.10031,left
-0.122488,0.939217,0.22082,-0.653944,-0.091472,0.071907,left
-0.155245,0.946476,0.111813,-0.507641,0.018277,0.119188,left
-0.021167,-0.15799,0.963617,-0.047967,-0.024713,-0.01699,left
-0.029768,-0.130357,0.981978,-0.099967,0.019822,0.122277,left
-0.021594,-0.147803,0.965142,-0.254335,0.003604,-0.025914,left
-0.01708,-0.127795,1.00284,-0.746445,-0.133603,-0.098422,left
-0.040443,0.046726,1.049871,-1.06651,-0.060323,-0.018449,left
-0.055998,0.204594,0.955565,-1.073718,0.04462,0.006436,left
-0.035441,0.407968,0.781715,-1.159783,-0.011241,-0.02231,left
-0.041053,0.597861,0.67222,-1.078523,-0.112838,-0.04668,left
-0.082167,0.762439,0.552965,-1.250054,-0.065901,0.012614,left
-0.081557,0.909876,0.358253,-1.11379,-0.095762,0.088039,left
-0.032818,-0.255346,0.951173,0.025571,-0.021709,-0.007809,left
-0.038491,-0.269376,0.962519,-0.017162,0.005835,-0.017934,left
-0.026901,-0.26718,0.960872,-0.130343,0.094561,0.023168,left
-0.013664,-0.292922,0.98088,-0.936082,-0.110178,-0.097221,left
-0.045872,-0.093574,1.002962,-1.048404,-0.15763,-0.078085,left
-0.06771,0.102541,0.976427,-1.070286,-0.05363,0.041874,left
-0.077104,0.308843,0.907497,-0.950154,-0.045993,0.004891,left
-0.086925,0.477874,0.804651,-0.88125,-0.123392,-0.016046,left
-0.098515,0.5978,0.680394,-1.009362,-0.016904,-0.009782,left
-0.101809,0.768478,0.493307,-1.157467,-0.028231,0.009868,left
-0.022082,-0.218685,0.966545,-0.002488,-0.07534,-0.042561,left
-0.023302,-0.244915,0.973194,-0.419345,-0.093531,-0.067445,left
-0.025925,-0.212829,1.014186,-0.880049,-0.162006,-0.099452,left
-0.053192,0.013786,1.024983,-1.205433,-0.174105,-0.078858,left
-0.098576,0.205692,0.926956,-1.299136,-0.092072,-0.020937,left
-0.095282,0.447252,0.788669,-1.059645,-0.10829,-0.043591,left
-0.091378,0.618723,0.676124,-1.050464,-0.023168,-0.046422,left
-0.113887,0.78446,0.538508,-0.900471,-0.055861,0.041445,left
-0.120353,0.891515,0.361913,-0.712809,-0.079115,0.041874,left
-0.121695,0.924638,0.209901,-0.74001,-0.264804,0.126395,left
-0.020801,-0.178974,0.967155,0.029175,-0.009611,-0.00901,left
