acc_x,acc_y,acc_z,gy_x,gy_y,gy_z,pitch,roll,yaw,direction
-0.096019067,0.077936418,0.979905009,0.014030814,0.315743208,-0.045031291,173.8013078,20.54631722,20.26497148,up
-0.143905178,0.081092723,0.979661286,0.034494795,0.425698966,-0.023651006,174.4895723,22.99122442,19.52003178,up
-0.234000191,0.08959046,0.951148808,0.079698831,0.590327144,-0.046253022,175.6031254,27.26831961,19.6746758,up
-0.320639491,0.084977403,0.916056454,-0.011320096,0.600406408,0.023996482,176.9533718,32.15099133,19.60325422,up
-0.429987699,0.089347668,0.884132147,-0.133493155,0.670350492,-0.017542355,178.8209778,38.05070724,18.96652349,up
-0.509221971,0.071138225,0.837586105,0.067481518,0.257405579,0.00628139,179.4639171,40.65451537,19.95402541,up
-0.581544757,0.074051738,0.78056103,0.018917732,0.523437381,0.090275355,184.0845028,45.18048217,22.86869765,up
-0.670158744,0.090318836,0.706964552,0.026553549,0.499613643,0.152278185,188.360488,50.07997835,26.8076575,up
0.015274093,0.008012155,0.982585669,0.036938258,0.257100165,0.029799702,290.6688125,63.2756033,121.3771061,up
-0.051341813,0.009226118,0.992089868,-0.032700378,0.516412437,0.024301914,290.6909764,64.20399676,120.1096962,up
-0.138227969,0.014810347,0.970888257,0.002118941,0.303220481,-0.008379376,288.1206669,66.09438822,116.7950327,up
-0.214253336,0.003399096,0.954316854,0.001813509,0.331014842,0.001699901,286.5140699,67.70560253,114.6022278,up
-0.323354691,0.001456755,0.918006003,0.019834034,0.34964624,0.020025859,287.3437329,68.83129966,114.6001787,up
-0.398392737,0.003641889,0.900459826,-0.059883881,0.369193912,0.075614594,290.0439389,69.0630753,116.4728117,up
-0.465532005,0.00946891,0.867073357,0.00089721,0.473346442,0.141893476,291.8200613,68.67706033,117.9891683,up
-0.5531587,0.042488702,0.802737415,0.036327392,0.400958925,0.239326477,290.902603,66.57050705,117.3055757,up
-0.658310711,0.054142743,0.744493842,-0.17809625,0.145271987,0.052121617,292.5377639,66.22132729,116.971115,up
-0.682500541,0.052443195,0.720367908,-0.013832327,-0.036761381,0.043236591,284.8307971,67.92533654,109.2871248,up
0.078067586,-0.060547702,0.99842602,0.03381516,0.463231832,-0.073438667,10.08374807,21.0531719,175.4387637,up
0.006788486,0.001942341,0.982098341,0.108340718,0.545393229,-0.078936458,10.60554464,25.11895812,176.7327157,up
-0.099227928,0.032534208,0.976980627,0.117198266,0.530427039,-0.099095009,11.48337592,27.50547232,179.8872522,up
-0.237702727,0.053899955,0.951148808,0.107424431,0.442767859,-0.113144912,12.83348661,28.76953201,183.0509585,up
-0.326069891,0.060455348,0.93214041,0.060998663,0.364271671,-0.092680924,13.85513606,32.6444725,185.4190398,up
-0.44356364,0.063611656,0.886081696,0.033204295,0.322121978,-0.156516343,15.09234116,33.6044146,187.81813,up
-0.448500365,0.054142743,0.856107056,0.071994238,0.497745723,-0.066413715,15.29887584,34.05128314,189.9846114,up
-0.540076435,0.070409842,0.800056756,0.140716583,0.656876147,0.042931158,13.71883451,33.09850591,191.7445872,up
-0.666703045,0.096145861,0.700141072,0.21768561,0.577158213,-0.041062813,12.77806048,31.90901139,194.9672344,up
-0.732855022,0.114355303,0.641653836,-0.032739323,-0.038420476,0.017713487,12.41996647,37.29083504,195.4929677,up
0.264266074,0.024764843,0.96284622,-0.007091682,0.013570322,-0.008768272,28.00177094,57.05865925,206.3725165,up
0.276145875,0.026707184,0.956997514,-0.000896886,-0.121327385,-0.023608662,38.53630979,65.23137333,216.9821089,up
0.298693359,0.019908991,0.950661421,-0.005689722,-0.019361563,-0.001297163,51.68968319,70.85119834,230.3333529,up
0.224262461,0.044431042,0.959678233,0.399924785,1.752147555,0.018250525,31.98323164,64.39663542,216.3703562,up
-0.184633061,0.127951682,0.974543691,0.013247102,1.450074792,-0.191581681,20.37611403,53.25199675,208.7833411,up
-0.462323189,0.090561636,0.849283516,0.094797619,1.196871161,-0.00557322,11.10119013,43.50050152,201.5985421,up
-0.609930873,0.101972878,0.758871973,0.11098554,0.454669863,0.032911293,8.91328673,43.96402206,201.3081225,up
-0.643253684,0.123338632,0.731334269,0.027898654,0.018747421,0.026692457,9.786400057,49.50103444,202.0981431,up
-0.643253684,0.132564738,0.73206532,0.009687044,-0.020580858,0.005963217,11.16755651,55.0753499,203.2604638,up
-0.628690422,0.127951682,0.730846822,-0.033135034,-0.068685412,0.011042066,13.4122905,60.78842407,205.3068567,up
0.295784026,0.049044099,0.947737038,-0.00431921,-0.035817377,-0.031095583,33.89626176,69.94747552,220.0378399,up
0.32221064,0.075022906,1.014266253,-0.017452812,0.490137607,0.011970415,43.57811296,73.44618528,230.8710937,up
0.083401397,0.07550849,0.994039416,0.152978599,1.425677776,-0.266278684,27.1466415,65.15087955,218.5646637,up
-0.250785023,0.080364339,0.909232914,-0.149705142,0.940650702,-0.083324559,17.63903183,58.99280148,208.9528937,up
-0.413202882,0.0883765,0.870972574,0.151145995,0.812979877,-0.002690351,10.9076405,54.45005633,205.1431371,up
-0.559329629,0.091775589,0.782266855,-0.044025451,0.700275242,-0.095847301,8.117912055,51.81845957,202.9148425,up
-0.673861325,0.093475141,0.701846898,0.218035758,0.671564579,0.051676657,3.952469536,48.53444656,201.1194453,up
-0.743715823,0.111441791,0.596813619,-0.039890673,-0.018233258,0.030772921,3.579542702,52.12308259,199.4681242,up
-0.710886657,0.098573789,0.64530921,-0.060354661,-0.672469974,0.024664268,9.741667441,63.90508037,203.6787719,up
-0.490462452,0.080364339,0.82905668,-0.17947337,-1.173379421,0.23602365,38.30933236,82.18397115,229.2108249,up
0.139648855,0.01044008,0.98136723,-0.019510999,-0.082987309,-0.016642705,143.6646554,74.28204334,330.0865718,up
0.166802794,0.017238274,1.005736828,0.003709096,0.141026542,-0.033339486,151.6420431,69.93775616,337.9944641,up
-0.171550781,0.042731494,0.953585804,-0.067762136,1.532883048,-0.168340698,104.2100267,80.81474362,295.1333519,up
-0.407031983,0.055113915,0.884619534,-0.080284879,1.140402079,-0.048916548,34.6775671,78.96584556,226.3300151,up
-0.579570115,0.048801307,0.777880371,0.146651566,0.917130828,-0.100840099,16.95099614,72.82546452,211.3115766,up
-0.696570218,0.050986439,0.667973042,0.045247935,0.597648323,0.018278629,10.8298472,69.96984439,205.5310782,up
-0.796538591,0.073566154,0.533939838,0.12130066,0.269919097,0.031717665,5.599255039,68.47806277,202.5166015,up
-0.801228464,0.083277851,0.536133051,0.038915612,0.012730945,0.015558493,6.274760748,71.59462345,203.1062381,up
-0.794810772,0.083277851,0.621670663,0.001024455,0.025429852,0.011993714,7.265316616,76.10170819,203.7237008,up
-0.800241172,0.084006228,0.567569971,0.00459164,0.000114731,-0.016387466,10.25256644,78.92303393,206.4166669,up
0.145467564,0.050500855,0.990627706,0.064796232,-0.047836043,-0.025203528,113.4865505,71.56492578,314.5851433,up
0.131648123,0.069195889,0.982585669,0.044735331,-0.021662787,-0.030134957,125.5313091,68.49638817,326.5874796,up
0.067884855,0.072594978,0.984535277,0.013581205,0.974352956,-0.069230333,117.4712351,73.73495885,318.9414516,up
-0.192284971,0.085705779,0.95675385,0.251818657,1.131650805,-0.111990899,86.8790022,78.79385457,291.3231104,up
-0.36901927,0.13450709,0.89802289,0.123536944,0.84882015,-0.14619936,59.35850347,80.19756772,265.8246072,up
-0.531930864,0.126009345,0.804686964,0.100324064,0.741613328,-0.079309613,29.57242416,79.09796874,237.0118982,up
-0.664728403,0.135963842,0.687956154,0.089328483,0.710459173,-0.079615042,5.943074809,75.72551503,213.7023067,up
-0.800734818,0.167284086,0.570738018,-0.034066286,0.620967448,0.04652863,351.4168684,72.2987818,198.8488309,up
-0.862443745,0.184036762,0.443284571,0.093299106,0.537584305,0.08715117,342.1277787,68.67781165,190.0205382,up
-0.884658992,0.198118746,0.371150285,-0.054214396,0.188910812,0.088689439,335.3694055,68.08993044,183.1816064,up
0.062551044,0.095174693,0.988921821,0.016035106,0.422566742,-0.057918221,340.4766334,356.1776255,189.0195603,up
-0.022462046,0.091290005,0.988434374,0.032223035,0.503811836,-0.022488035,339.2716873,340.6745928,190.8226756,up
-0.114778578,0.096388653,0.981123507,0.05024356,0.442419857,-0.035316207,337.5670872,326.8783773,193.1714821,up
-0.223633096,0.097602613,0.956266463,0.041691449,0.668440044,-0.083574563,334.4026367,310.1084802,197.208479,up
-0.403576285,0.102701262,0.885594368,0.107359469,0.918283939,-0.075327881,324.3756867,291.5088369,208.1363309,up
-0.585247338,0.131108001,0.770813107,0.047800098,0.651946664,-0.096402735,265.4507978,278.3914313,267.1898528,up
-0.691633463,0.125280961,0.683082283,0.068569511,0.649503231,-0.024931498,197.987025,287.4150606,335.5036,up
-0.811842442,0.126494929,0.541250706,0.06734778,0.716698408,-0.000191455,184.863759,303.2974771,349.5576866,up
-0.894779205,0.16267103,0.358965456,-0.017562483,0.55726254,0.086245976,181.8972849,319.4616593,353.6286779,up
-0.908848882,0.170925975,0.382847756,-0.089644581,-0.451275975,0.070668913,181.3016515,321.9985999,353.8843199,up
0.053095657,0.054142743,0.986728549,-0.027401783,-0.033523049,-0.002837297,180.6299433,321.7687845,350.8288344,up
0.065702841,0.05827022,1.060325027,0.067587763,0.26030314,-0.005586191,179.527916,324.8663197,352.0542249,up
-0.103917807,0.081821099,0.978442848,0.238324597,1.445992589,-0.104851797,176.2322678,341.9662157,355.0356422,up
-0.394937038,0.1403341,0.889493465,0.245960429,1.094439626,-0.044070702,175.1863472,359.3095407,359.3025459,up
-0.620051146,0.151502565,0.736451864,0.07369642,0.776484251,-0.109127849,174.2736017,13.27137175,1.964518646,up
-0.703728437,0.157572374,0.640922725,0.198312923,0.658281863,-0.044070702,174.1187477,23.1003401,3.825062603,up
-0.811348796,0.172382727,0.487393677,0.201672688,1.065729022,0.116586864,176.9159697,37.88595967,7.993989372,up
-0.872317195,0.198361546,0.418671191,-0.044029549,-0.098496988,0.015281184,177.520578,38.56526637,9.011555223,up
-0.879722238,0.205645308,0.39673847,-0.010853417,-0.099338606,0.004283165,177.5723236,39.22946471,9.510801924,up
-0.868367851,0.207830444,0.430368632,-0.00745308,-0.022308882,0.010130942,177.5620919,40.03145527,9.794387963,up
0.193714276,0.066039577,0.972106695,-0.003787369,-0.14073348,-0.026740801,175.6599252,348.6648204,3.791047407,up
0.146679774,0.066282369,0.976980627,0.157481059,0.633232832,-0.04048527,175.9035717,355.5162775,5.394211906,up
-0.034063317,0.095174693,0.992577255,0.101586893,1.030906081,-0.080191508,175.7751505,9.073909727,7.434503817,up
-0.175993815,0.103915222,0.967476487,0.093034774,0.558401823,-0.029795127,176.2752706,16.34609068,8.655977282,up
-0.296449631,0.11362692,0.927266538,0.079595745,0.474713266,-0.08874362,175.5774848,21.24182002,9.959755381,up
-0.466766208,0.111927383,0.847333908,-0.127182156,0.532745481,-0.082634971,175.9736358,29.36741603,8.697681564,up
-0.54772836,0.089347668,0.800056756,-0.04929683,0.470742643,0.017852362,176.5856481,35.19163445,8.389923485,up
-0.648190379,0.074780107,0.724998116,-0.04563164,0.641784906,0.057253171,179.6517337,43.67010536,9.273707275,up
-0.747171521,0.092503972,0.637510955,-0.077297047,-0.006536819,0.054789435,181.0729221,45.24101472,8.503324262,up
-0.676329672,0.106585942,0.713544369,-0.032832697,0.036744986,0.038238488,181.5287143,43.31638694,8.967569658,up
0.066187732,0.014810347,0.985753715,-0.024990447,-0.070762999,0.008208413,182.1608073,29.14881242,9.087995285,up
0.102312177,-0.002653485,0.999644458,0.087714195,0.458246291,-0.025389176,181.9961997,31.69726528,9.067451784,up
-0.070841834,0.019908991,0.986241162,0.008912574,0.796665609,-0.01317187,182.9952378,39.81060794,9.367406371,up
-0.216474861,0.044673834,0.960896671,0.129863903,0.661358953,-0.011644707,183.8819467,46.00725608,11.57494144,up
-0.329031914,0.061669316,0.923854768,0.025711369,0.496119946,0.018287688,184.8498528,49.90278617,12.44576836,up
-0.418880075,0.079150379,0.890955687,-0.00422103,0.433811694,0.008513846,185.8763482,53.23820318,13.10462036,up
-0.516133368,0.084006228,0.831981063,0.052894872,0.377917528,-0.001565431,186.8048305,56.40380462,14.63748642,up
-0.555380166,0.075022906,0.773981214,-0.070805341,0.813769877,0.230257928,190.3412839,62.61675642,18.2989852,up
-0.753095567,0.141062483,0.634342909,-0.026071936,0.024720276,0.029992305,190.3104661,61.39856486,18.46731521,up
-0.713355005,0.092503972,0.634586573,0.053817235,-0.01343024,-0.044267327,187.9951549,59.2211552,15.59464352,up
0.181834444,0.044916626,0.981610894,0.052290067,0.289558947,-0.042740166,342.8372014,63.82949749,184.5137665,up
0.120495617,0.058027428,1.013778806,0.01991421,0.548260331,0.011626842,340.7294699,65.47409776,182.6575806,up
-0.031101292,0.02840673,0.999888182,-0.144713968,0.806656361,0.110281579,336.7825187,62.85352493,176.9294798,up
-0.243379951,0.047101758,0.957728624,-0.02437352,0.692424536,0.152736709,331.5928386,57.19799852,171.3737493,up
-0.326563567,0.065796785,0.910695136,0.062369347,0.693340838,0.010099678,330.5878121,53.75123918,170.0232297,up
-0.427025676,0.076236866,0.868048191,0.021135941,0.501834571,-0.021359883,330.7915088,53.56650647,170.1744774,up
-0.546000421,0.080364339,0.796401322,-0.031398468,0.552536368,0.076073125,330.4356116,50.72076621,168.8396262,up
-0.612892926,0.088619292,0.761308908,0.14911221,0.677458346,0.000631267,331.0532109,48.44054512,169.7254744,up
-0.771114528,0.123824216,0.553191841,-0.019459393,0.051960431,0.005125147,330.5530737,48.67041855,168.1702676,up
-0.736804366,0.096631445,0.657737792,-0.055974722,-0.11629878,-0.032691602,329.2920432,54.61787066,165.5926499,up
0.229111403,0.050986439,0.954316854,0.002223589,-0.013038501,-0.004744099,327.4781738,61.54275699,165.9097346,up
0.238809228,0.050258063,0.966501713,0.012171563,0.008834079,-0.010479725,321.2639003,68.63907765,159.1327389,up
0.238081887,0.05487112,0.975031078,-0.054727744,-0.091691822,-0.015701352,308.153301,75.56809283,145.1350585,up
0.028123727,0.096631445,0.993308365,0.420830846,2.857871056,-0.415818095,336.5928205,50.12904985,178.6903299,up
-0.475158602,0.064582825,0.775443316,0.075081125,1.250990033,-0.006232941,337.8889411,37.53956662,179.9566333,up
-0.693114519,0.116297647,0.709645271,-0.044037603,0.383866787,0.014231046,337.5576496,35.33343943,179.386777,up
-0.67879802,0.105129182,0.708914161,-0.003880236,-0.04494109,0.010607252,337.0521541,41.77671887,177.762517,up
-0.666949928,0.087890908,0.717443526,0.002592612,-0.072696656,-0.002586782,336.5367361,48.15556231,176.6467783,up
-0.664728403,0.102215677,0.714519143,-0.009451449,-0.005697113,0.005098506,335.4582919,53.51528688,175.3361743,up
-0.65362078,0.097117029,0.732309043,-0.015595071,-0.02319314,-0.000394882,334.0692534,58.87095091,173.4519983,up
0.001454675,0.06021256,0.982342005,-0.037891656,0.758714378,0.061607938,345.8980883,312.4979673,162.2209133,up
-0.181671038,0.049286895,0.94578743,0.065955438,0.8854689,-0.055372756,358.5476252,294.1533086,152.8252231,up
-0.346310437,0.056085087,0.91508168,0.13406691,0.846068084,-0.11829187,42.13980148,281.3820365,112.4237663,up
-0.526006758,0.068710297,0.819065094,0.084281392,0.626767457,-0.016277378,116.2164474,284.8991536,40.99053678,up
-0.613880217,0.07817921,0.776174426,0.021362275,0.328054368,0.006324636,136.4842141,293.8561475,22.67856909,up
-0.66176641,0.08959046,0.71841836,0.041529883,0.176193833,-0.011381759,143.9983921,301.4481419,16.19876863,up
-0.658310711,0.084491819,0.719636798,-0.017979369,-0.051368598,0.014317557,148.0846484,306.8723776,12.69095508,up
-0.642266333,0.081578307,0.720124185,0.040587839,0.019637229,0.017286114,151.3134017,312.8363212,10.35547947,up
-0.659791648,0.105614766,0.725972891,-0.013190124,-0.052554302,0.000989579,153.509171,318.1604161,8.821663157,up
