acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,direction
-0.025315,-0.106567,0.98149,0.037155,-0.026086,-0.005063,rest
-0.027633,-0.106079,0.981978,0.032264,-0.02497,-0.004205,rest
-0.02501,-0.107238,0.981612,0.020766,-0.024713,-0.008409,rest
-0.025254,-0.106811,0.981856,0.029861,-0.024112,-0.007551,rest
-0.024705,-0.106018,0.9821,0.036125,-0.024026,-0.006264,rest
-0.028548,-0.123891,0.97905,0.02969,-0.026772,-0.007809,rest
-0.030439,-0.123769,0.978623,0.03398,-0.025142,-0.002317,rest
-0.028609,-0.12505,0.978806,0,-0.025828,-0.00695,rest
-0.030134,-0.12383,0.979538,0.030204,-0.027973,-0.004462,rest
-0.029707,-0.123037,0.979477,0.03235,-0.000772,-0.005148,rest
-0.028853,-0.123952,0.979355,0.024026,-0.024112,-0.004891,rest
-0.029707,-0.123952,0.979782,0.022139,-0.023254,-0.004033,rest
-0.02928,-0.123891,0.979172,0.025142,-0.024713,-0.007122,rest
-0.030256,-0.124257,0.97966,0.035353,-0.024799,-0.004548,rest
-0.030073,-0.124928,0.979599,0.029861,-0.025142,-0.006521,rest
-0.028487,-0.122122,0.97844,0.037327,-0.025142,-0.007465,rest
-0.029097,-0.12078,0.978623,0.045993,-0.025485,-0.002231,rest
-0.028609,-0.122854,0.97844,0.013129,-0.042732,-0.007637,rest
-0.02928,-0.123037,0.978196,0.013987,-0.023511,-0.006007,rest
-0.028975,-0.121451,0.978928,0.013729,-0.023683,-0.003776,rest
-0.028731,-0.122183,0.978257,0.01064,-0.020165,-0.007894,rest
-0.028853,-0.121024,0.97844,0.029947,-0.02437,-0.006607,rest
-0.029097,-0.119682,0.978257,0.044363,-0.025228,-0.004891,rest
-0.029097,-0.119499,0.978562,0.036039,-0.025399,-0.002832,rest
-0.028792,-0.120109,0.978745,0.033894,-0.024884,-0.008238,rest
-0.03416,-0.152988,0.97661,0.035181,-0.022739,-0.006779,rest
-0.033733,-0.152378,0.977037,0.025742,-0.025228,-0.005663,rest
-0.033611,-0.153171,0.977525,0.02437,-0.026,-0.006436,rest
-0.034282,-0.15372,0.975085,0.044363,-0.021624,-0.001888,rest
-0.032696,-0.151768,0.977098,0.025313,-0.023254,-0.003432,rest
-0.034404,-0.152683,0.976244,0.018106,-0.00103,-0.007122,rest
-0.033489,-0.152317,0.976183,0.019564,-0.020766,-0.006264,rest
-0.033367,-0.15189,0.976122,0.015445,-0.026515,-0.007036,rest
-0.033672,-0.151402,0.975695,0.029003,-0.024799,-0.006178,rest
-0.033489,-0.150426,0.975756,0.030805,-0.026515,-0.004205,rest
-0.033855,-0.149816,0.972523,0.047709,-0.023683,-0.007465,rest
-0.033184,-0.150121,0.97295,0.038356,-0.022396,-0.00695,rest
-0.034221,-0.150426,0.972462,0.040416,-0.043934,-0.005578,rest
-0.032452,-0.15006,0.97356,0.025914,-0.023254,-0.006865,rest
-0.03416,-0.151097,0.973865,0.017676,-0.000257,-0.004977,rest
-0.033245,-0.151341,0.973987,0.021109,-0.025485,-0.006264,rest
-0.034099,-0.152012,0.973621,0.027287,-0.026257,-0.006693,rest
-0.033916,-0.150731,0.973621,0,-0.023683,-0.003089,rest
-0.033794,-0.151036,0.973865,0.042818,-0.02231,-0.007208,rest
-0.034221,-0.150975,0.97356,0.019049,-0.022224,-0.005835,rest
-0.035502,-0.191357,0.968985,0.030033,-0.025142,-0.007723,rest
-0.035319,-0.188063,0.970083,0.01596,-0.023426,-0.007894,rest
-0.035014,-0.189527,0.969107,0.004376,-0.021538,-0.00695,rest
