acc_x,acc_y,acc_z,gy_x,gy_y,gy_z,pitch,roll,yaw,direction
0.205351681,0.043702662,0.992333591,-0.063006811,0.070985861,-0.547647476,313.5698152,326.687214,319.4792675,left
0.187168241,0.039332394,0.959678233,-0.132645443,0.081676006,-0.73518312,295.6931406,320.4947391,326.5375611,left
0.165348127,0.009954495,0.969182372,0.136440694,0.084119469,-0.537568212,276.2957995,316.939069,337.4834037,left
0.166317895,0.035933301,0.979417682,-0.075224116,0.110997543,-0.524434566,259.1955671,316.3277158,346.394515,left
0.108373329,0.036176093,0.978442848,-0.047735177,0.175749242,-0.484728336,242.884208,318.0079219,354.4093856,left
0.111040227,0.052200403,0.987947047,-0.011388697,0.051743608,-0.390349686,229.4549496,320.1683346,1.838659604,left
0.088007867,-0.051381115,0.99428314,-0.095993534,-0.052103486,-0.188764125,220.4172023,321.7537479,2.572119681,left
0.090674773,-0.115305983,1.001593947,-0.076061942,-0.064140663,-0.035441972,215.3826972,323.1163672,2.251038038,left
0.121222958,-0.054758281,0.972106695,0.022377335,-0.019327786,0.008056945,210.9287445,324.2186129,3.065759651,left
0.175045952,0.167041287,0.968207598,-0.073888943,0.002445891,-0.099635474,187.9262383,326.6888669,6.944318216,left
0.174561054,0.111684591,0.975762188,-0.217442274,-0.051615681,-0.256627858,182.4112977,328.4377983,5.558303786,left
0.171894163,0.080364339,0.983560503,-0.111457154,0.041235834,-0.517772734,175.3630306,331.1393464,6.761363488,left
0.1520136,0.058513008,0.965526879,-0.086411677,0.091021352,-0.37513572,169.377244,334.4349674,8.338093448,left
0.144740209,0.031563032,0.972594142,-0.04975976,0.023215309,-0.391018212,164.4852576,336.2693137,9.097576333,left
0.148376897,0.061183728,0.984291553,-0.072056338,-0.017712664,-0.69797796,158.6887903,339.0716054,10.40891033,left
0.128981218,0.042003114,0.966745377,-0.124285318,0.102016926,-0.555951834,153.6658692,341.9311478,11.06461105,left
0.104494192,0.006798192,0.970157146,-0.072056338,0.073917121,-0.395905137,148.3943565,344.5985245,11.52847396,left
0.138921499,-0.001447355,1.000375509,-0.192091376,0.161881715,-0.573972344,142.9637823,348.2130017,9.433781296,left
0.10813088,-0.077674739,0.952367306,-0.15421772,-0.091627359,-0.200428247,140.6343054,348.0791923,6.960660297,left
0.189350262,0.075022906,0.984779,-0.157577485,0.011303436,-0.136898264,117.8916879,0.84270239,330.8060947,left
0.182076871,0.050986439,0.963821054,-0.065031394,0.044595592,-0.326877356,118.3559768,0.092914518,332.0168669,left
0.183046669,0.052928779,0.970157146,-0.001195974,0.066281304,-0.352533698,118.3045318,359.5903551,333.8369928,left
0.163893431,0.049772479,0.974787354,-0.007610059,0.062310684,-0.449355841,117.5181038,358.573073,336.0936617,left
0.169469699,0.056570668,0.971863031,-0.120314695,-0.007327955,-0.504333675,116.5253358,357.3015184,337.2168727,left
0.160499185,0.022579709,0.969426036,-0.10046158,0.0708628,-0.413009346,115.4728174,356.3678044,337.897945,left
0.150801361,0.001213963,0.979173958,-0.057090145,0.01649579,-0.352228254,114.223405,355.526767,338.9878161,left
0.155165389,0.011411251,0.993308365,-0.092825763,0.005194783,-0.41331479,112.2549923,353.8772238,339.5370299,left
0.170439467,-0.021469103,0.936770737,0.026903827,0.06658674,-0.441109151,108.9698352,352.9015483,340.5823084,left
0.159286976,-0.036183886,0.947737038,-0.270587564,-0.054364581,-0.245937705,107.5234061,351.810832,339.7196059,left
0.21117039,0.052928779,0.974056304,0.05775252,0.069335632,-0.526019394,23.22842323,359.3595388,15.42260813,left
0.186440915,0.045887794,0.954560518,-0.047316298,0.083385535,-0.544039965,25.25874306,0.594003783,15.8709759,left
0.177227959,0.007769363,0.964795828,-0.099545278,0.02932396,-0.457907945,27.76112459,1.193474705,15.13231313,left
0.164863214,0.006069814,0.970157146,0.010715898,-0.029929969,-0.530295491,30.03226323,1.575413654,14.44772327,left
0.182319328,0.01699548,0.97040087,-0.043040246,0.023520742,-0.637502313,29.63805204,2.687918922,14.10344247,left
0.185228691,0.055842295,0.978930235,-0.242182314,0.136836246,-0.53243351,31.05593784,4.618649903,12.4008223,left
0.138679072,0.001456755,0.956266463,-0.029601209,-0.049783092,-0.386742145,33.54227354,4.55782408,11.32452707,left
0.189592704,-0.01061394,0.952367306,-0.128561378,-0.029319104,-0.316187203,37.40476942,2.738734889,11.00271929,left
0.154195607,-0.107104301,0.983073056,-0.193007648,-0.200361371,-0.067259617,42.78134749,0.249021147,8.468033528,left
0.216989085,-0.098902613,0.956266463,0.07572303,0.01847454,0.032879785,49.30459137,358.8507253,9.188446877,left
0.156620055,0.011168458,0.968694925,0.012233559,0.010815479,-0.006321232,176.0515546,350.8334012,0.678354431,left
0.162923649,0.00946891,0.978930235,0.024098661,0.030354116,-0.005962757,175.9627758,351.1644955,0.958014499,left
0.161953881,0.021122955,0.979173958,-0.031162921,0.021726726,-0.011803181,175.8718523,351.3023936,0.864965071,left
0.167530134,0.014324762,0.989652932,0.154165536,0.014123589,-0.3003259,175.4519596,351.3935868,1.024436595,left
0.156135172,0.061183728,0.980879843,0.148362309,0.21723628,-0.375462323,171.3216486,353.852945,3.499002178,left
0.151043802,0.142519236,0.956510127,0.069255263,-0.004507802,-0.617975831,166.4462049,354.6063721,6.336355821,left
0.127768993,0.100516126,0.939207673,-0.040089622,-0.101635374,-0.7010535,159.138244,355.7835291,7.062144529,left
0.144497767,0.096145861,0.98404789,-0.208382994,-0.222892135,-0.673259139,153.0029993,354.0962854,6.474284661,left
0.166317895,0.159271926,0.952367306,-0.049252599,-0.181353301,-0.609423697,146.0942493,352.0891195,8.574996852,left
0.217473999,0.166798487,0.951148808,-0.103925034,-0.039632551,-0.472284466,141.4269488,351.7148354,10.26917405,left
0.152256027,-0.005065744,0.986484826,-0.029399479,0.066047132,-0.855296969,71.83331807,27.11869578,335.6151762,left
0.138921499,0.066525161,0.985997438,-0.176312566,0.150041103,-0.694333971,71.01931661,24.4323653,332.4668005,left
0.09382657,0.061669316,0.96016556,-0.184559241,0.072461218,-0.929822505,66.27101008,20.44487354,328.8537739,left
0.088492759,-0.001206129,0.997938573,-0.046809137,-0.093694128,-0.910274863,61.93086883,14.35670076,326.8352652,left
0.107403539,-0.000482452,0.962115169,-0.011989821,-0.037799962,-0.424026102,60.656417,10.8250157,326.2416193,left
0.077582695,0.014081969,0.965526879,-0.022374528,-0.143479645,-0.336672366,61.85766969,8.303933111,327.2175269,left
0.167045236,0.040060773,1.010854602,0.074397594,-0.131977111,-0.034816246,67.86363261,6.846178216,328.8409468,left
0.185228691,0.002185133,0.979661286,-0.013304066,0.039065219,0.033144403,73.52085974,7.540888282,330.2904837,left
0.17868264,0.068953097,0.978199124,-0.024982883,-0.004321665,0.025313528,78.36045174,8.084396317,332.3015424,left
0.17480351,0.07550849,0.969913483,0.009889141,0.016528571,-0.011432035,82.74978402,8.324202551,334.7140455,left
0.180379748,-0.027017301,0.996476471,-0.157182515,-0.00118652,-0.512646973,354.0521039,326.9265643,344.3827554,left
0.183046669,-0.047521502,0.992089868,0.026687935,0.293250531,-0.547160864,334.0796951,327.7891796,351.4018565,left
0.08970499,-0.061271381,0.967232823,-0.088154733,0.108769223,-0.435677946,316.8464038,329.210583,356.0296123,left
0.088492759,0.002185133,0.987215936,0.029131398,0.097773649,-0.555712998,299.6614805,331.0537061,2.584548491,left
0.108615771,0.001456755,1.006711721,-0.011185709,0.153362378,-0.79028523,279.6699608,335.6869888,9.589057109,left
0.022062579,0.064582825,0.992577255,0.285389364,0.134120136,-0.87947154,261.8038934,342.4359636,17.99908184,left
0.072006434,0.091290005,0.954560518,0.121982917,0.066924952,-0.909098506,244.7745448,349.1946177,21.75386905,left
0.03976113,0.152716532,0.995257914,0.211474657,-0.112363994,-0.99400878,231.6323592,353.3625626,24.01779843,left
