acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,direction
0.49105,-0.017324,0.845399,0.039386,-0.017076,-0.012614,up
0.449631,-0.046726,0.868945,0.029089,-0.011498,0.012271,up
0.455731,-0.034709,0.860283,0.02866,-0.030376,-0.005921,up
0.453962,-0.033062,0.866932,0.059722,0.003261,-0.011498,up
0.456097,-0.036417,0.856074,0.074482,0.051485,-0.017505,up
0.469212,-0.045445,0.856684,0.036297,-0.004548,-0.008667,up
0.471835,-0.049837,0.854,0.022139,-0.014845,-0.00798,up
0.476593,-0.051179,0.851438,0.03029,-0.043848,-0.004805,up
0.477081,-0.049166,0.848937,0.057234,-0.038528,-0.007465,up
0.473299,-0.056486,0.850706,0.025399,-0.028059,-0.00532,up
0.472628,-0.055937,0.851438,0.01965,-0.030376,-0.005663,up
0.443714,-0.071614,0.86803,-0.017162,-0.067531,-0.028746,up
0.441701,-0.065148,0.870226,0.003089,-0.047881,-0.023683,up
0.435113,-0.061793,0.868701,0.017162,-0.039815,-0.008409,up
0.432124,-0.061122,0.875106,0.019221,-0.025228,0.003861,up
0.429135,-0.059658,0.875289,0.011842,-0.086495,-0.018277,up
0.42334,-0.056852,0.877607,0.005578,-0.045736,-0.011498,up
0.417118,-0.052765,0.880962,0.002917,-0.040931,-0.004805,up
0.413519,-0.047946,0.881694,0.023254,-0.020422,-0.008409,up
0.41358,-0.047885,0.886391,0.020337,-0.015875,-0.010898,up
0.414251,-0.048251,0.881023,0.014759,-0.024713,-0.008323,up
0.386801,-0.027999,0.898408,0.014673,-0.019993,-0.007465,up
0.389485,-0.027328,0.894626,0.024799,-0.019736,-0.00738,up
0.389729,-0.025864,0.896151,0.034066,-0.023168,-0.004548,up
0.38918,-0.027023,0.895907,0.025228,-0.026171,-0.003432,up
0.389363,-0.027694,0.898896,0.032779,-0.021795,-0.005749,up
0.386984,-0.02745,0.897676,0.025056,-0.017762,-0.004376,up
0.388814,-0.027877,0.896883,0.028231,-0.020422,-0.012785,up
0.387716,-0.027877,0.896944,0.022568,-0.023597,-0.007294,up
0.389912,-0.028853,0.895053,0.025228,-0.029432,-0.010297,up
0.388265,-0.026779,0.899384,0.026257,-0.020766,-0.009267,up
0.382104,-0.02684,0.901824,0.022139,-0.007465,0.002145,up
0.387899,-0.024644,0.894199,0.028746,-0.028403,-0.009611,up
0.384666,-0.023607,0.898225,0.020079,-0.043591,-0.007637,up
0.384849,-0.024339,0.899262,0.023168,-0.024112,-0.008238,up
0.383507,-0.022082,0.89914,0.027287,-0.022739,-0.01596,up
0.385581,-0.024095,0.898103,0.028832,-0.027802,-0.007036,up
0.381799,-0.025437,0.899079,0.020422,-0.016647,-0.005921,up
0.382775,-0.025071,0.90097,0.01965,-0.009868,-0.009267,up
0.385947,-0.025193,0.894809,0.020165,-0.027373,-0.006521,up
0.385032,-0.023729,0.899994,0.027373,-0.027716,-0.013043,up
0.588467,-0.029524,0.774639,0.016304,-0.033637,-0.006264,up
0.587613,-0.028548,0.771467,0.020337,-0.027888,-0.005578,up
0.586149,-0.027023,0.776286,0.025056,-0.026515,-0.004205,up
0.584868,-0.026413,0.776286,0.02497,-0.022482,-0.003947,up
0.584868,-0.024522,0.776835,0.02128,-0.020937,-0.011155,up
0.584624,-0.027755,0.774395,0.014673,-0.02437,-0.003175,up
0.585478,-0.025803,0.775615,0.024026,-0.026429,-0.006092,up
0.585478,-0.025498,0.776652,0.025313,-0.020594,-0.005749,up
0.585173,-0.023973,0.777079,0.013214,-0.02334,-0.00901,up
0.584685,-0.022021,0.777872,0.02969,-0.021709,-0.009267,up
0.567971,-0.017202,0.789401,0.020079,-0.022653,-0.008409,up
0.567117,-0.01769,0.790621,0.030462,-0.026429,-0.007122,up
0.568215,-0.016836,0.788791,0.028574,-0.028231,-0.008066,up
0.566507,-0.017263,0.788181,0.031663,-0.001545,-0.004805,up
0.565348,-0.017629,0.792939,0.029432,-0.016904,-0.004805,up
0.565348,-0.016714,0.789645,0.026858,-0.025914,-0.007637,up
0.565836,-0.017751,0.790926,0.023254,-0.000601,-0.008667,up
0.566812,-0.017141,0.78934,0.026772,-0.000257,-0.010297,up
0.564799,-0.016653,0.795379,0.026601,-0.012013,-0.005234,up
0.568093,-0.0183,0.789279,0.026429,-0.000601,-0.008152,up
0.661728,-0.013725,0.712724,0.020766,-0.017934,-0.010726,up
0.661789,-0.013481,0.711565,0.023769,-0.030977,-0.006436,up
0.661362,-0.012932,0.715286,0.043076,-0.024541,-0.008581,up
0.66124,-0.013054,0.711321,0.027888,-0.039386,-0.007208,up
0.659105,-0.011895,0.720227,0.025828,-0.015789,-0.010469,up
0.660264,-0.013481,0.717604,0.021538,-0.018449,-0.003518,up
0.658312,-0.014579,0.711931,0.019564,-0.026429,0.000172,up
0.66002,-0.011285,0.716201,0.030977,-0.032435,-0.006178,up
0.660508,-0.012993,0.716018,0.028231,-0.024541,-0.006521,up
0.6588,-0.012261,0.715042,0.025657,-0.023511,-0.009181,up
-0.663741,-0.054656,0.734684,0.019993,-0.01802,-0.005063,down
-0.662216,-0.054839,0.735904,0.030977,-0.022482,-0.004033,down
-0.664168,-0.054778,0.735233,0.028231,-0.026429,-0.002917,down
-0.663314,-0.056425,0.735904,0.029346,-0.029003,0.002746,down
-0.664046,-0.052338,0.735538,0.032693,-0.026772,0.003861,down
-0.666059,-0.056425,0.735538,0.025142,-0.028317,-0.000343,down
-0.664595,-0.054961,0.735416,0.001974,-0.041445,-0.015875,down
-0.666364,-0.054717,0.734074,0.031492,-0.013129,-0.021881,down
-0.66246,-0.055449,0.73444,0.024884,-0.02497,-0.012442,down
-0.660874,-0.053924,0.733952,0.020851,0.004033,-0.008323,down
-0.917867,-0.07747,0.392596,0.032521,-0.00532,0.004548,down
-0.916159,-0.076128,0.395829,0.036125,-0.024627,0.005492,down
-0.912499,-0.078751,0.396927,0.031063,-0.031063,0.007465,down
-0.912682,-0.077348,0.395402,0.040587,-0.017676,-0.010554,down
-0.916342,-0.078507,0.394243,0.025914,-0.022224,-0.005749,down
-0.914695,-0.076433,0.39467,0.040416,-0.026686,0.000686,down
-0.913414,-0.076311,0.396927,0.049082,-0.030719,0.002574,down
-0.913597,-0.076006,0.397781,0.036726,-0.020766,-0.000172,down
-0.916586,-0.07625,0.395463,0.030548,-0.013129,0.010726,down
-0.915183,-0.074603,0.398452,0.020251,-0.024627,0.008924,down
-0.866993,-0.053131,0.490684,0.034066,-0.033208,0.005578,down
-0.86681,-0.052338,0.487512,0.058435,-0.024112,0.007122,down
-0.869006,-0.050752,0.48373,0.03029,-0.014587,0.01004,down
-0.870043,-0.052887,0.486536,0.040931,-0.021967,0.003432,down
-0.871507,-0.050996,0.484218,0.051914,-0.000257,0.024284,down
-0.868091,-0.052521,0.485621,0.030033,-0.029261,-0.003947,down
-0.86681,-0.052582,0.486414,0.014845,-0.017333,-0.001974,down
-0.870531,-0.05307,0.486414,0.015617,-0.018191,-0.000086,down
-0.868091,-0.051484,0.487573,0.026772,-0.030548,-0.006436,down
-0.869067,-0.053924,0.486658,0.040501,-0.034924,-0.00429,down
-0.694058,-0.044896,0.706563,0.030462,-0.029861,-0.004119,down
-0.692655,-0.046238,0.707356,0.036898,-0.036383,-0.013729,down
-0.696071,-0.04575,0.706807,0.043419,-0.026343,-0.003347,down
-0.694668,-0.044896,0.70577,0.022997,-0.026515,-0.003347,down
-0.695827,-0.048739,0.707783,0.016389,-0.037327,-0.016561,down
-0.696559,-0.045567,0.705038,0.03235,-0.030376,-0.008238,down
-0.696498,-0.043188,0.706014,0.029947,-0.029175,-0.00369,down
-0.695217,-0.040443,0.704428,0.024284,-0.026858,-0.010812,down
-0.699304,-0.045262,0.706014,0.042475,-0.018792,-0.002488,down
-0.698755,-0.044713,0.706258,0.03827,-0.032521,-0.000944,down
-0.610183,-0.033489,0.776957,0.019993,-0.015016,-0.018449,down
-0.60878,-0.030805,0.778909,0.028231,-0.017505,-0.009096,down
-0.609878,-0.029341,0.780068,0.047023,-0.029947,-0.021624,down
-0.609573,-0.031171,0.779763,0.031749,-0.033894,-0.002488,down
-0.610183,-0.030073,0.777567,0.01004,-0.01064,-0.008667,down
-0.611342,-0.029341,0.779702,0.019822,-0.028746,-0.003003,down
-0.608475,-0.029463,0.780312,0,-0.025142,-0.003003,down
-0.609268,-0.030866,0.779458,0.023168,-0.030462,-0.007723,down
-0.610976,-0.03111,0.779214,0.027544,-0.030119,-0.009611,down
-0.611159,-0.030683,0.779092,0.025914,-0.022053,-0.001459,down
-0.881389,-0.065758,0.465369,0.023426,-0.019822,0.004548,down
-0.883097,-0.065697,0.463966,0.01596,-0.016647,0.00695,down
